Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,path:eco00190,-0.7643646686891425,-2.051792737807282,0.0,0.0,0.0,22/34,13.35%,nuoJ;atpG;nuoA;nuoI;atpF;nuoC;atpB;nuoB;sdhD;nuoE;atpD;nuoM;sdhC;nuoF;nuoL;atpA;nuoN;nuoG;atpE;nuoH;sdhA;cyoB
prerank,path:eco00020,-0.7504423276419085,-1.793231067376656,0.003395585738539898,0.05748806735121616,0.09,11/20,15.44%,sucA;icd;sucC;mdh;sdhD;sdhC;aceE;sucD;acnB;sdhA;sdhB
prerank,path:eco01501,-0.7904616481440029,-1.778674780015317,0.0017271157167530224,0.04790672279268013,0.111,6/13,10.56%,oppA;oppC;oppB;oppF;mrdA;tolC
prerank,path:eco00450,0.8185942539088493,1.6764301654741578,0.027522935779816515,0.9276542581495962,0.648,4/11,6.39%,selA;metE;metB;metC
prerank,path:eco02040,-0.5990734610577783,-1.6447000097677198,0.00505902192242833,0.2027053208165278,0.444,18/39,26.57%,flhC;fliN;flgD;flgJ;tcyJ;flgE;fliL;fliP;fliM;flhD;fliK;rpoN;flgK;fliH;flgH;fliJ;rpoD;flgB
prerank,path:eco01210,-0.6705542464404383,-1.6407961207701294,0.008849557522123894,0.16743399616041707,0.452,13/25,19.21%,argA;argC;sucA;icd;ilvM;argB;aspC;aceE;acnB;alaA;ilvB;leuD;ilvI
prerank,path:eco00720,-0.6123133177591891,-1.588076207951801,0.02617801047120419,0.23015188074983411,0.645,13/28,15.71%,icd;sucC;mdh;sdhD;accB;sdhC;sucD;pta;acnB;sdhA;acs;sdhB;ppc
prerank,path:eco01053,0.7990358003610121,1.5522540780958642,0.06585365853658537,1.0,0.894,3/7,5.37%,entF;entE;entC
prerank,path:eco02010,-0.47468435384168955,-1.5478258954681745,0.0038535645472061657,0.2850450006164468,0.775,21/135,7.36%,oppA;glnH;glnQ;gltK;oppC;oppB;mglA;glnP;oppF;hisJ;mglB;dppA;dppD;artQ;potB;dppF;livJ;artJ;tcyJ;dppB;argT
prerank,path:eco02030,-0.674282060358943,-1.5389889816685973,0.03169014084507042,0.2714215263222784,0.79,7/17,19.57%,fliN;mglB;dppA;tsr;cheZ;fliM;malE
prerank,path:eco00660,-0.7651954119479538,-1.523138273420059,0.05181347150259067,0.27320139414825645,0.83,6/9,19.21%,sucC;ilvM;sucD;ilvB;leuD;ilvI
prerank,path:eco00340,-0.7932328229201444,-1.5151793015240975,0.03595890410958904,0.2584567694665093,0.84,6/7,20.05%,hisF;hisA;hisH;hisB;hisG;hisC
prerank,path:eco00061,-0.702188394342632,-1.5133727656075846,0.06205673758865248,0.23768267240095622,0.846,7/12,20.14%,fabG;accB;fabB;fabF;fadD;accA;fabA
prerank,path:eco00220,-0.6775742091198939,-1.4703479771858703,0.05281090289608177,0.2988181834193423,0.922,7/14,5.81%,argA;argC;argH;argG;carB;argB;aspC
prerank,path:eco00053,-0.8241739246018212,-1.4582922091198198,0.05693950177935943,0.3006146855240679,0.944,1/5,5.59%,garL
prerank,path:eco00261,-0.7407685107993729,-1.42514297952467,0.07692307692307693,0.35006126726365555,0.975,4/7,14.37%,dapB;cysD;cysN;thrA
prerank,path:eco00970,0.588790496777396,1.4009691060356968,0.1076555023923445,1.0,0.989,1/24,0.13%,selA
